comment,label
극악무도한 범죄지만 이미 합당한 처벌을 받았음 이런식으로 사적제재를 가한다면 너네들이 저 사람과 다를 바가 없다고 생각한다,0
잘 자라고 있구나 든든하네,1
또 포도냐 하여튼ㅋㅋㅋㅋㅋㅋㅋ,0
전라도의 흔한일상이노,1
"와 장인어른!!
티비에 출연하셨네요",1
댓글이 정상인건 좀 신기하네,1
아직 정의는 살아있구나,1
P,1
영우 최대로!!,1
김태리는 미스터션샤인이 물론 인생작이긴하지만 아가씨 리틀포레스트 2521 악귀 정년이 등등도 다 대박남,0
동네 편의점에 있는 한주소금 먹으면 된다,0
역시 인생은 고통이야,0
저기 어디냐? 일일회원권이라도 끊어야겠노,0
추워봤자 ㅋㅋㅋ,0
이래도 지구온난화가 구라냐?,0
인천의 자랑,0
헐 뭐냐,0
짱,0
보약먹었네 ㅋㅋ,0
근본있고 뚝심있는 기업리스트노,1
만신이네,1
영상 공개해봐 내가 판단해준다,0
2 3 5,1
경상도라서,0
우린 그런사람 안나오나 하..,0
진짜 안타깝네 .. 꿈많고 나름 열심히 사는 청년 같았는데,0
중국인줄 ㅋㅋ,0
근데 이런 무지성혐오는 왜하는거임?,0
ㅋㅋㅋㅋㅋㅋ 흥미롭네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
논란될걸 몰랐다고?,0
배우신분,1
전 라 도,0
ㅋㅋ 닥 선생 잘못,0
해외음식 소개는 개추야,0
전라도 ㅋㅋㅋㅋㅋㅋㅋ,1
착!,0
상식이 귀한 사회,1
이미 새까맣게 탄걸 뭐하러 한번 더 태움??,0
노트 내용 씨발 눈물나네…,0
한국보다 낫다,0
진짜 너무 역겨워서 현실세계 같지 않음,0
트럼프 대통령님이 대통령 되시는 게 옳긴했다,1
수소????,0
압생트 보니까 신뢰도 뚝떨어짐 ㅋㅋ,0
김치는 피코크조선호텔 김치지,0
영화 한공주 모티브,0
아재 맞말만 하노,0
드디어 정상으로 가는구나,1
ㅈㄴ유익하네,0
청주는 어떤곳일까,0
혈압오른다,0
꽃이 액수가 적어도 절도는 절도다,0
한국??,0
규모좀 있는 식품업체가 천일염안쓰고 정제염쓰는데는 다 이유가있다,0
6만원도 비싼데 16임?,0
정답 5번임,0
그 Dna라는게 있나봐,0
밀양 전라도 아님?,1
넘 슬프다,0
모교 이름을 펨코에서 보니 기분이 이상하네요 ㅎㅎㅎ,0
탄내난다,1
짱,0
우리나라네 ㄷㄷ,0
솔직히 음식은 경상도보다 전라도가 훨맛있음,0
깨시민들이네,0
"저거 질문하는거 유료아님?
돈 받고 저러면 안되는거 아닌가?",0
그나마 건조하긴 한가보네 긴팔입을 정도면,0
"진짜 사람 죽이는 음식 = 설탕, 탄수화물, 밀가루",0
요즘 자연로그 안배운다던데,0
"2,5 복수 정답 처리",0
응원한다ㅋㅋ,0
가자 산으로,0
임티가 개열받음,0
애기야 ㅠㅠㅠㅠ,0
저런곳은 전국적으로 지점 확대해야한다,1
일본은 겨울방학 없어요?,0
시공업체 큰그림,1
멕시칸은 화끈 그 잡채.. 진짜 인생을 즐길 줄 아는 놈들임,0
과로사일것같네,0
선분양 후건설 ㅋ,0
이지메 아님?,0
gta임? 뭐냐,0
저건 학생 말이 맞는거 아님? 안 배운걸 당연하게 알아야 한다고 쓰는게 뭔 소리임ㅋㅋㅋ,0
개념기업 목록이노ㅋㅋㅋ,0
구구절절 팩트라 반박을 못하겠노,1
너는 해라 ㅇㅇ,0
역시 전라도 ㅋㅋㅋ,1
열사님들이네 ㅋㅋㅋㅋㅋ,0
왜 그런거지 ?,0
근데 요즘은 호텔들이 그냥 기념품처럼 가지라고 하던데. 어차피 갖고가든 말든 신경도 안씀,0
경상도 생활스포츠ㄷㄷ,0
무거동 목욕탕 앞이네 와,0
그냥 술이 문제야 술이,0
1인당 돈 걷어서 줬다며? 그럼 괜찮은거 아닌가?,0
사회가 드디어 옳게돌아가노,1
"소금은 이렇게만 쓰면 된다 정리해라
한주소금- 아무것도 안든 순수 소금 / 맛소금- 정제소금+msg가 들어간 치트키 소금 / 태안 자염 - msg의 느끼한 맛은 빼고 맛있는 소금을 쓰고 싶을때 / 말돈 소금 - 스테이크 등의 요리에 마무리로 쓸만한 토핑용 소금",0
모두 영우 준비!,0
해충박멸,1
원래 외국에서는 음식 재활용해도되나?,1
안데스 분홍소금,0
착,1
"오리탕은 인정임

걸죽하니 맛있음",0
영하 15도 (추워봤자),0
무한리필 바이럴 소설인데,0
ㅋㅋㅋㅋㅋ 개웃기네 ㅋㅋㅋ,1
그...무단횡단 사고건수 통계보면 남녀 차이 없음. 꼴랑 영상 4개 보고 이론좀 만들지 마셈,0
전라도 ㅋㅋ,1
해외토픽이니 한국인 여러분들은 관심주지마시고 하던대로 하시면 됩니다~,0
아 전라도 역시,0
더 착해져라,0
맛있어보이네,0
저런 놈들이 원청-하청회사에 박혀있으니 혼자 작업하다가 돌아가신 분들이 나오는거다....,0
저렇게 압박해서 스트레스 많이 받으면 더 그럼,0
영화 한공주보면 역겨워서 다 보지도 못함,0
2,1
둘 다 문제가 있는데,0
아니 ㅋㅋㅋㅋㅋ 댓글 왜 정상인데 ㅋㅋㅋㅋㅋㅋㅋ,0
존나웃기네 ㅋㅋㅋㅋㅋ,0
저자리 성심당 아니면 들어가서 매출 낼 수 있는 매장 없음,0
좋은 멕시코 문화 받아들이자,0
개소리 존나 섞여있따,0
21세기 현재를 보니 옳게 된 문화였다,1
꽃을 다발로 꺾으셨나 ㅇㅇ,0
"광주 오리탕, 나주 곰탕, 담양 돼지갋",0
정제소금 ㅈㄴ많은데?,0
팩트) 경상도는 어떤 곳일까…,0
안배웠는데 어떻게쓰냐고ㅋㅋㅋ,0
해외토픽,1
와 자전거 탄 사람 ㅎㄷㄷ 하네,0
진짜 열받는다,0
이름 써있네 이찬주 라고,0
대구란 어떤 곳일까…,1
뭐야 저런 선진문화를 왜 없앤거야,1
야구방망이,0
역시 통구이 맛도리,0
먹고싶은데 여권 들고가기 귀찮아::,0
오또케 오또케,0
물가가 오르면 월세도 오르는게 맞지 않나?,0
버스에 박치기하는거 개웃기네ㅋㅋ,0
멘트 존나 웃기네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
그냥 저 학생이 미적분 선택자면 선생 해설 문제 없고 아니면 해설이 문제있는게 맞는거지 뭐 갈릴게 있나?,0
다까먹었다,0
죽,0
굿 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
애국자들이네 ㅋㅋ,0
"""전라도""",0
틀린말은 아니구먼ㅋ,1
서로 좋게 해결 할 수 있는데 사소한걸로 투닥거리네 ㅋㅋ,0
인천이 교양의 도시였구나,1
기업문화 좋은 곳 리스트인가?,0
캐스팅 존나 잘했네 ㅋㅋ,0
전라도,1
5.18은 무슨날이예요?,0
역시 전주,0
추워봤자 영하 15도야 ㅋㅋ,0
다른 나라 지진에 호들갑 심하지 않냐...........,1
저렇게 따지면 콜라가 젤 위험한거 아니냐,0
난방비 절약되고 좋겠네ㅎㅎ,0
진짜 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
뭐 호들갑 같긴함,0
뭐야 야하롱이야? 아이고,0
존나 정상적이네 진짜ㅋㅋ 정상화 지린다 ㅋㅋ,0
오리탕은 부추가 아니라 미나리다,0
대구 수준,0
좆나 옳은말인데 ㅋㅋ,0
오리탕은 그냥 서울에있는거먹어도 맛있다,0
네 2번 5번 복수정답 입니다.,1
독일 재평가 시급,1
밀양,0
닭장이잔아…,0
번역기 성능 확실하네,1
너무 여유로윤데 ㅋ,0
혹시 중국인이신가요?,1
존나 저속하네,0
"""중국""",1
전임대통령이랑 창당활동하던 사람이네 멕시코 시티 시장했었고 뭔 카르텔이야,0
얻어먹는 새끼가 시발 ㅋㅋ,0
6번째짤이 진짜 최악이네,0
경 상 도,0
무한리필돈계산안해도되서편함 ㅇㅇ,0
나는 그래서 히말라야 핑크솔트만 먹는다,0
정상화,1
해외 이슈 들고오지마라 관심없다,0
근데 뒷태든 앞태든 남의 사진 도찰은 역겹지않나,0
안타깝네. 생활비 아끼면서 월급 60%나 적금에 들 정도로 착실한 청년이었는데,0
이건잘했네,0
애초에 저거 경찰된 애도 있었을걸?,0
가장' 이라고 생각하면 당연히 2번이지,1
오리탕 맛있겠네,0
장애인을 위한 나라를 만들자!,1
어디 헬스장이냐? 다니고싶네,1
-통구이-,0
손절각 재주는게 감사할지경이네. 일반적인 사람이였으면 그냥 뒤도안보고 손절이야,0
기사내용은 항공안전법 위반이라고 적혀있는데 간첩이랑 상관없는거 같은데,0
백종원 귀에 들어왔으면 기분 존나잡칠듯ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
"자염은 원시적인 방법이고 지금은 정제염.
그러니까 천일염 말고 정제염 사먹으렴..",0
애 안고 무단횡단은 좀,0
와 자전거 타신 분은 진짜 큰일날 뻔 했네,0
ㅈㄴ마음아프네,0
아이고.... 안타깝네 ㅠㅠㅠ,0
이런거보면 트럼프가 당선될수밖에 없었다,0
호텔뷔페도 따지고 보면 무한리필인데 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
경 상 도,1
찾아보니 일본은 도요토미때 노비제도 없어지고 한국이랑 중국은 1900년대에 없어졌네.,0
전 라 도... 이 한마디로 모든게 설명됨,0
"생각보다 가격은 좋네
반팔 만원에 후드 2.5만원이면",0
전라도 ㅋㅋ,0
내 결혼식 하는데 남 결혼식 날짜가 뭔 소용임 회사친구 개친구인데 저런거 상관하지마,0
철저히 계획된 인종차별,0
존나 시끄러워서 깼어,0
난 공짜 싫은데?,0
짱!,1
저러면 사람뿐만 아니라 동식물들도 살기 힘들건데,0
하 씨발새끼 뒤질거면 지혼자 죽지 애들은 왜죽여 …,0
해외는 알빠아님,0
잘 먹고 갑니다 ㅋㅋㅋㅋ,1
여성인권의 상징 멕시코,0
케밥 만드는 거임?,1
여름 마스크는 진짜 에반데,0
맞말만잇는데 ㅋㅋ,1
맞는말이노,1
세번째 짤은 도로도 8차선은 되어보이는데 저걸 저렇게 갈 생각을 하네;,0
만 - 신,0
이건 당연한거,1
닭?,0
맞말이긴 하지ㅋㅋㅋ,1
드디어!!,1
""" 오랑우탄 """,0
와 ㅅㅂ 차 블박 갈아야겠다,0
유전자 근본은 어디안가노 ㅋㅋㅋㅋ,0
전라도 일상이네,0
정답 5번임,1
저런곳이 좋음,0
"범죄 저지르면 법치주의에 의거해서 엄벌에 처하라고 했잖아
그래서 안봐주고 엄벌에 처하는데 뭐가 문제임???",0
유전자에 새겨진것을 깨달아버린www,1
만신등극,0
바퀴벌레 타죽는게 뉴스노?,0
섭씨 75도? 그게 말이 돼? ㅎㄷㄷ,0
뭔소린지 하나도 모르겠다,0
역시 통구이 맛도리,1
너무 안타깝다,0
전기울타리 설치하자,0
이거 오빠 부탁 받고 파는 거라서 어디서 본 거 같은데,0
드디어!!,0
9살?,0
구구절절 옳은 말만,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ대국맞노 ㅋㅋㅋㅋㅋ,1
솔직히 개꿀잼이었을듯.....,0
다 여자인건 우연이지?,1
살면서 처음 듣는데,0
전라도 ㄷ ㄷ ㄷ,0
전라도네,0
전라도잖아,1
ㄹㅇ,0
존나 명언이노 ㅋㅋ,1
"그럴수도 있겠네
하긴 그런 사정이라면 이해는 간다
나도 그렇고 뭐든 성급히 비판할 필요는 없는듯 하다",0
치명적 음식,0
야하롱 작년인가 재작년에 본거 같은데 와…,0
뭔일이 있던거지,0
"근데 검찰로 넘어가도 꽃 한송이 정도면 기소유예 나오지 않음?
저걸 합의해줘?",0
대본이였응. 좋겟다,0
대구,1
초년생한테 뭘 얼마나 바라는거냐 가족도아니고 친구인데,0
애 안낳는다고 욕하면서 결혼하는 것도 욕하면 어느장단에 놀아야 하노?,0
호이가 둘리된 거 아녀,0
"이런 글은 포텐 잘만 오네

우리 펨코의 선구자이자 대현자인 블라발이라 그런가",0
죽,1
바로 ln 생각나긴했는데 요즘 교육과정은 좀 달라서 생각못할수도 있나보네,0
옳게된나라였구먼,1
전라도,0
가장' 이라고 생각하면 당연히 2번이지,0
우영우,0
"근데 나머지 차들 정차해있고 버스만 지나가는걸로 봐선
횡단보도 초록불인데 버스가 지나간걸수도 있을거같음
응근 버스 그냥 사람안보이면 빨간불에도 그냥 지나가던데 뭐 확실한건 모르지만",0
국산 꽃소금 먹으면 됨. 꽃소금 대부분 호주산이지만 찾아보면 청정원 명품 꽃소금처럼 국산인 것도 있음.,0
저런곳이 좋음,1
"펨코는 나쁜뉴스의 당사자가 여자면 무조건 성별에 포커스를 잡더라고요
아무리 커뮤니티라지만 어느정도 상식적인선에서 올바른 분위기가 잡혔으면 좋겠네요",0
전북,0
오늘부터 한국의 수도는 인천이다,1
전라도 ㅋㅋㅋㅋㅋ,1
압생트 독 없다고 밝혀졌는데 날조글이노,0
해외토픽,0
미국이나 버스처럼 가림막하면안됨?,0
콴다 무료 아님?,0
광주광역시의 유구한 전통,0
맞말이긴 하지ㅋㅋㅋ,0
왜그런거지..,0
국결이든 뭐든 하기 나름이겠지...,0
동물 짐승 사진인데 굳이,1
미스터션샤인이 단연코 한드역사상 최고작이라고 생각함 모든게 완벽한 드라마였다,0
착,0
아니 개불쌍하네 애들은 왜 죽여 십새가,0
길 돌아다니는 저런 댕댕이들 진짜 있더라 ㅋㅋㅋ 존나 신기함,0
근본이 넘치네,1
아이고…,0
뭔 듣도보도못한 떡갈비여 광주는 국밥이 맛있는데,0
경상도는 어떤 곳일까…,0
댓글보니까 똑똑이들 개많네 시발,0
저정도는 봐줘라,0
에너지 드링크에 많이 들엇던데,0
꿈도 하고 싶은것도 많았을텐데 너무 안타깝다. 고인의 명복을 빕니다.,0
대영우시대,1
다른 나라 지진에 호들갑 심하지 않냐...........,0
우수경영업체 ㄹㅇ,0
그러게 세상 어찌 이리 됐을까,0
굿,1
우투더영투더우~,0
사주는데로 먹어야지 뭐가어쩌고 불평하는사람 개극혐임,0
"근데 왜 차 오는 반대쪽을 보고 건너는거임???
차 올지 안올지도 모르는데???",0
자염?,0
자기전에 ㅈㄴ 빵터지네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
대구냐,0
구구절절 팩트 ㄹㅇ,0
민주화운동좀 한거가지고 왜그러는거임?,0
카스카스카스,1
이게맞지 시발,1
올바르게 된 사상,0
그냥 평범한 전통체험인데..,0
세계 1위가 될 수 있었던 근본력,0
월세를 매출%로때감 ?ㅋㅋ,0
밀양출신임,0
처음 들어보는데,0
좀 먹을수도 있지.,0
국민대 앞,0
효율 좋게 빨리 가버리면 되는데ㅋㅋ,0
이런 글들은 전부 주작이니까 괜히 열낼 필요 없다,0
선생 잘못이지,0
반대로 말하면 저기 박제된 회사가 옳은회사네 주식 드가쟈,1
전 라 도,0
가장' 쓸모없는 거니까 2번이 정답이지,0
보상어케하지..,0
나 무한리필 사줄사람,0
조수석에 타고계시던 차주분 아내분은 얼마나 무서우셨을까,0
올바른 사람이었군,0
쓴거만봐도 ㅈㄴ착한애일듯 불쌍하네,0
캬 이거지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
전라도,1
전라도,0
전통문화 체험이노ㅋㅋㅋ,0
잘하고있누,0
근본있는 헬스장이네,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 개웃기네,0
마지막에 대학보고 납득했다!,0
닭장냄새 씨게나네,1
아 진짜 안타깝네,0
불쌍하다.,0
해외토픽 왜자꾸 올리냐,1
압사사고 안난게 다행일정도,0
3만원짜라 모텔가도 저정도는 아니던데…,0
전주 ㅋㅋㅋㅋ,0
악마새끼들 ㄷㄷ,0
ㅋㅋㅋㅋㅋ 개웃기네 ㅋㅋㅋ,0
왜저러냐 난 잘해줘야지,0
안타깝구만,0
정제염은 쌀수밖에없다,0
신세계ㅋㅋㅋㅋㅋ,0
아 근데 이렇게 구체적인글까지 퍼뜨리는건 좀 그렇지 않나,0
밀양출신임,1
"""한주본소금""",0
이런;;,0
캬 저기 완전 개념기업 아니냐 ㅋㅋㅋ,1
죽,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 정상화,1
와 그냥 한국판 콘크리트 여고생급이였네 ㅡㅡ,0
벌레 퇴치해서 세스코에서 칭찬스티커 발급,0
좋은 이슬람 문화 받아들이자,0
경 상 도,1
아키는 Blighia sapida이고 과라나는 Paullinia cupana라네.,0
창원이면 전라남도 바로 옆이네,0
야하롱이라고? 와 충격이네 씨,0
왜 자기가 실수했다고 인정을 못하냐.. 그냥 아직 거기 안배웠단거 몰랐다고 다시 풀어준다고 하면 되는걸,0
대궄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
할머니 불쌍해 ㅠㅠ,0
정상화!,1
나도 가끔 번호 까먹는데,0
장인어른,0
근본국가답다 믓찌노,1
헴륨 ㅈㄴ 비쌈,0
이거지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
많이 착해졌노,1
실리콘피자 ㄷㄷ,0
자전거 큰일날뻔했네,0
자염,0
속이뻥ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
정의가 살아있던 시대..그립습니다..,0
아그러네용 전봇대옆에 신호등있네,0
다행히 사람은 한 명도 안 다쳤네,0
korean women :),1
참기업 명단 공개 ㅋㅋㅋ,1
옳게된 나라,1
이런거 보면 경상도가 궁금하기는 함,1
존나 맞는말,0
학생이 일부러 시비거는거 같음,0
밀양이 경상도 수도잖아 그럴수밖에없지,1
이혼한이유 안나왔지?,0
여기 꽤 명문인대,0
엄마아들이 뭔 소린가 했다,0
전라도는 전설이다,0
ㅆㅂ 개웃긴데,1
안배운걸 뭔 줄 알고써요 가 개웃기네ㅋㅋㅋ,0
나는 소고기사주긴했는데 뭘사주던 본인맘이지 ㅇ,0
대구 ㅋ,0
역시 천조국 교수님,0
그게 다 연결되어 있는 거임 진짜 치매면 그 자체로도 겁나지만 그것때문에 자식한테 짐이 된다는 것도 겁나는 거고 그런 거,0
정의의 나라 답네,1
나도 문맥상 그렇게 봤는데 당황스럽네 ㅋㅋ,0
미안한데 아쉬운건 성심당이 아님 걍 나가면 그만임,0
"나도 어제 초딩 조카 수학문제 풀이 도와주다가 설명을 자꾸 나도 모르게 방정식으로 하게되서, 이렇게 하면 안될거같은데 하고 다른 방법으로 풀이해줬는디...",0
근본,1
와 야하롱이?,0
굳이 ln으로 할 이유가 없잖아 밑이 상관 없는데,0
국민대 저 짤은 아직도 강원도 강릉시라고 되있네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
진짜 신기함 죽음에대한 생각이없나??,0
원펀맨3기 애니 언제나오냐...하,0
9살은 진짜 아닌거 같다,0
여자',1
옳게된나라였노..,1
이건 잘한 거라고 생각,1
큰 관점에서는 2번이긴 한데 5번도 복수 정답이네,1
전라도 민주화 영재,0
황소개구리 독성있는거 첨 알았네,0
심지어 정제염이 더쌈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
현자네 ㄷㄷ,1
진짜 왜 저러고 사나 싶음,0
대구는 옛날부터 이랬어,1
이 형님 시원하시네요.,0
근데 연재는 한달에 한번씩 하는 거? 한달 넘을 때도 있는 거 같고 아무튼 많이 느리던데,0
정상화,0
와 애까지 안고 저러네 .. 진짜 생각없네,0
5분이면 걸어가자,0
"나는 이런거 볼 때마다 이해안되네
21세기에 결혼적령기까지 연애 7년은 하지않나",0
존나웃겨ㅗㅋㅋ,1
헬륨보다 저렴해서ㅋㅋ 옛날엔 우리도 풍선에 수소넣을때 있었을껄 요즘은 헬륨이지만,0
모교인데 선생님 자랑스럽다,0
2345,0
공개 다 했으면 좋겠다 그냥,0
대구,0
"ㅈㄴ착한 애네 저 나이에 일요일에 일하고, 노트에 적은 내용봐라 저런 애가 어딨냐 ㅈㄴ 안타깝네 시발",0
전라도,0
우영우 대폭발,1
마음 아프노 ㄹㅇ…,0
가자 산으로,1
자식 앞에서 부모로서의 자존심을 굽히는게 쉽지않아,0
번역기 성능 확실하네,0
세균박멸,1
역하네,0
해외사건은 실베 갖고오지 마라,1
현자네 ㄷㄷ,0
탐폰이 머임? 비상벨?,0
나 요쿠르트중에 이오 좋아함,1
존나웃겨ㅗㅋㅋ,0
존나 맞말이네,0
좋은곳 가서 그곳에서는 행복해라..!,0
그럼 방 빼면 누가 거길 들어가는데 ㅋㅋ,0
일본은 망치를 함마라고 하는구나,0
당연히 미뤄야지 하늘같은 선배님인데.,0
"광주는 대인시장 순대국밥집 거기가 ㄹㅇ 혜자임

맛은 솔직히 그럭저럭인데 양이 ㄹㅇ 미쳤음 ㅋㅋㅋㅋ",0
나가면 대전역만 손해지,0
호이가 계속되면 모다?,0
그냥 평범한 전통체험인데..,1
경상도,1
전라도 유소년 엘리트 앞으로 민주화운동 잘하겠네,0
2번째는 도대체 뭔데 ㅋㅋㅋㅋ,0
죽,1
스타후르츠 저거 은근 많이 먹길래 안전한 건줄 알았더니 ㄷ,0
이게 경상도구나,1
떡갈비나 남도정식이 낫지 오리탕은 그닥이였음 차라리 주물럭이 맛있지,0
나라가 너무 안전해서 문제임 ㅇㅇ,1
옳게된 회사,1
"2,5 복수 정답 처리",1
제발 무단횡단 강력하게 처벌좀 하자,0
전라도,1
전문가를 공짜로 쓰려니까 그렇지,0
근데 이미 탄화된건 불에 안타지않냐? 어케태움,1
크런키랑 에듀윌 콜라보 미쳤다,0
저걸 알아본것도 대단하네,0
더,1
우리나라 대통령도 이제여자분이신데 뭐가 그렇게 심각해,0
ㅈㄴ 과학같은느낌이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
자리에서 졸면서 자는게 아니라 걍 발뻗고 자는거임? ㄷㄷ,0
전라도같음,0
이건 비정상의 정상화가 확실하다,1
건실하게 살려고 노력한 흔적이 보여서 더 안타깝네..,0
ai도 아는거야,1
역시 천조국 교수님,1
해외토픽이니 한국인 여러분들은 관심주지마시고 하던대로 하시면 됩니다~,1
오리탕 땡기노,0
경상도,0
데려가면 존나좋다하고 먹을건데 나도데려가라,0
이제야 좀 제대로 돌아가려고 하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
솔직히 대다수가 저 헬스장으로 가고싶을 걸,0
개쓰레기들 왜 좌우를 안 살필까,0
ㅋㅋㅋㅋㅋㅋㅋ 옛날 조상님들이 옮네 여자분들 ㅋㅋㅋ,0
오리탕 맛있음 ㅋㅋㅋㅋ,0
저거 야근수당에 다 들어가는거아님?,0
신이 붙을만하네,1
과연 한송이일까? ㅋㅋㅋㅋ,0
무슨 월세를 매출의 퍼센트로 받음?? 집 월세도 월급의 퍼센트로 받냐,0
극단적이긴한데 전체적인 이론은 맞네,0
육개장엔 둘다들어가니,0
착해지네,1
"하루종일 이런거 올리면서 혐오조장하는애들은

대체 어떤 인생을 사는거냐...",0
버스처럼 운전자석에 칸막이치는건 공간이 나오기 힘드려나,0
오리탕 무슨맛이냐면 감자탕이랑 삼계탕 중간맛임. 소주가 술술 들어가는 국물임. 거기에 오리향이 진하게 남. 미나리 오리탕 국물에 데처먹으면 극락임.,0
이게 옳게된 ai지,1
그래서 착해졌답니까?,1
저 정도 더위면 긴팔 입어야됨,0
캐슈넛은 유용하네 몰랐던건데,0
화단을 대체 어떻게 해놨으면 저럴까 싶었는데 뉴스 보니까 80대 치매 노인이 진짜 딱 한송이 꺾은거네 ㅋㅋㅋ 80대 할매면 보통 가족이 주의 준다는 선에서 봐주지 않나?? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
저 헬스장 대박난다 ㅋㅋ,1
아직 대한민국이 죽지않았구나....,0
눈물만 난다 ㅅㅂ,0
"인생에서 어울리는 보직 찾는거 만큼 힘든것도 없는데, 선생이 미리 진로 정해줬노
참선생이다",1
생간 밑에 깔았던 상추를 씻어서 다시 나간다라... 이거 완전 손놈들 뒤져라 시전하는 거 아닌가?wwww,0
전라도사투리 ㅋㅋㅋㅋㅋㅋ,0
"판도라 연건 뭐 어쩔수 있나

신뢰가 깨진이상 결혼은 무리",0
웬일로 댓글이 정상이네ㅎㅎ,0
이 다음 내용이 궁금하다,0
포도인데 뭔 상식적이지도 않은거가지고 국정원이 어쩌고 ㅋㅋㅋㅋ,0
실리콘마다 다름,0
혜화역 용 부스트노,0
어울려,1
노가다판에 여자 개많은데?,0
노인공경이고 뭐고 저건 잘못한게 맞지~,0
광주 평균임 저게,1
스타후르츠는 의외네,0
팩트) 경상도는 어떤 곳일까…,1
뭐야 전라도 평균이네,0
여성분들이 좀 많 ....,0
전.라.도,0
이게 당연한건데 이걸 대통령이 말하고 좋아한다는게 참,0
외국 지진이 왜 실베?,0
수소..?,0
밀양출신이노,0
뒷모습이 도람프인데,0
정상화,1
와 저 어림애가 죽었다니까 너무 안타깝다…,0
우수경영업체 ㄹㅇ,1
갑자기 개소리,0
"1,3 빼고..",0
피곤하게들 산다,0
전.라.도,1
바퀴벌레 화형시키기,1
"근데 졸업하고 학교깔일이 잇나

학교적는 이력서 말고 취업해서 나이먹고 서로 학력 묻고 그럼?",0
새해에는 펨코에서 갇혀 혐오좀 그만하고 현실 삶 열심히 살자 얘들아,0
어떻게되는거지?일본감옥드가는건가,0
와 섬뜩하다.. 저기서 밥먹은 사람들은 충격먹었을듯,0
믿을 만한 그룹이라는 얘기네,0
내입장에서 저런거 써있는거보면 1년치 결제때림,1
경 상 도,1
이것 하나만으로도 트럼프를 뽑은 이유가 있네,0
"버스에 박는 짤은 이해가 안되는걸 넘어서
뇌에 입력이 안되네
어떻게 저렇게 되는거지",0
p,1
여성시대,1
3학년이구나 난 한 5.6학년 되는줄,0
ㅋㅋㅋㅋㅋㅋㅋㅋ ㄱㅆㅅㅌㅊ,1
뭔가 안타깝네,0
지가 잘못 안했다고 생각하니 글을 쳐 싸지르겠지 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
바퀴벌레 타죽는게 뉴스노?,1
근-본,1
그래도 하나 고르라면 난 2번,0
추워봤자 영하 15돜ㅋㅋㅋㅋ,0
전라도에선 늘 있는 일이라 다들 그러려니 함,0
저기 코카콜라 왜 연두색임?,0
증거가 있는데도??,0
청주는 어떤곳일까,1
전라도였어? ㅋㅋㅋㅋㅋㅋ,0
서윗해서 보기 좋노 ㅋㅋㅋㅋ,0
"2^a = 3^b = k -> 2 = k^(1/a) , 3 = k^(1/b)
6 = k^(1/a + 1/b) = k^(a+b/ab) = k^(4/3)
구하고자 하는 2^3a × 3^b = k^4 = 6^3 = 216
그렇게 어렵지 않은, 모의고사 10번 정도의 문제임",0
헬스장 이름 뭐냐 번창하라고 별 5개 박고 온다,1
와 푸는법 다 까먹음,0
솔직히 맛있겠네,0
뭐가 문제인가? 이게 역사인데,1
검찰까지 갔다는건 한송이 뜯은 수준이 아닌거다 ㅋㅋㅋ,0
이유가 뭘까,0
살려주세요 ㅠ,0
